,Unnamed: 0,id,depart,fromTaz,toTaz,route,cluster
507,507,5.4,146,1,15,641@471#0,0
508,508,114.1,186,9,14,456@409#0,0
509,509,9.2,195,1,8,520@641#0,0
510,510,110.9,195,9,1,520@641#0,0
511,511,58.4,198,15,13,470@515#0,0
512,512,60.16,198,15,15,581@468#0,0
513,513,82.11,198,6,15,581@468#0,0
514,514,37.4,147,13,14,513@363#0 363@364#0 364@512#0 512@475#0,5
515,515,50.4,200,14,2,536@461#0,0
516,516,115.14,140,9,15,520@641#0 641@471#0,13
517,517,98.2,129,7,9,448@325#0 325@78#0 78@409#0 409@538#0 538@456#0,20
518,518,42.3,204,13,8,643@365#0,0
519,519,19.2,172,10,7,409@78#0 78@325#0 325@540#0 540@541#0,8
520,520,15.5,200,10,14,409@93#0,1
521,521,119.8,206,9,8,537@456#0,0
522,522,65.4,150,15,9,471@631#0 631@640#0 640@520#0,6
523,523,115.15,150,9,15,520@641#0 641@471#0,13
524,524,72.11,207,2,2,19@467#0,1
525,525,94.2,113,7,2,448@325#0 325@78#0 78@409#0 409@93#0 93@114#0,15
526,526,16.3,63,10,15,456@455#0 455@462#0 462@575#0 575@460#0 460@464#0 464@511#0 511@365#0 365@619#0 619@47#0,24
527,527,38.8,209,13,15,515@470#0,0
528,528,16.4,83,10,15,456@455#0 455@462#0 462@575#0 575@460#0 460@464#0 464@511#0 511@365#0 365@619#0 619@47#0,24
529,529,113.5,156,9,13,520@641#0 641@471#0,13
530,530,55.4,160,15,1,581@395#0 395@578#0 578@576#0 576@433#0 433@574#0,19
531,531,75.6,193,2,8,34@33#0 33@537#0 537@456#0,3
532,532,60.17,210,15,15,581@468#0,0
533,533,47.3,184,14,13,312@512#0 512@364#0 364@363#0 363@568#0,5
534,534,76.8,209,2,9,630@620#0,0
535,535,66.1,211,2,1,19@467#0,1
536,536,97.3,187,7,8,617@615#0 615@614#0 614@613#0,6
537,537,70.1,210,2,14,536@461#0,0
538,538,20.4,212,10,8,537@456#0,0
539,539,31.1,212,12,8,650@460#0,0
540,540,86.4,212,6,8,470@515#0,0
541,541,83.3,155,6,2,640@520#0 520@516#0 516@23#0,11
542,542,89.2,185,7,10,448@325#0 325@78#0 78@409#0,10
543,543,116.13,211,9,2,620@630#0,0
544,544,104.12,214,8,15,515@470#0,0
545,545,39.2,87,13,2,471@631#0 631@640#0 640@520#0 520@516#0 516@23#0,20
546,546,16.5,104,10,15,456@455#0 455@462#0 462@575#0 575@460#0 460@464#0 464@511#0 511@365#0 365@619#0 619@47#0,24
547,547,115.16,160,9,15,520@641#0 641@471#0,13
548,548,37.5,184,13,14,513@363#0 363@364#0 364@512#0 512@475#0,5
549,549,82.12,215,6,15,581@468#0,0
550,550,13.3,216,10,12,537@456#0,0
551,551,111.1,216,9,10,537@456#0,0
552,552,16.7,145,10,15,456@455#0 455@462#0 462@575#0 575@460#0 460@464#0 464@511#0 511@365#0 365@619#0 619@47#0,24
553,553,120.11,217,9,9,537@456#0,0
554,554,16.6,125,10,15,456@455#0 455@462#0 462@575#0 575@460#0 460@464#0 464@511#0 511@365#0 365@619#0 619@47#0,24
555,555,110.1,216,9,1,520@641#0,0
556,556,61.3,99,15,2,471@631#0 631@640#0 640@520#0 520@516#0 516@23#0,20
557,557,74.3,129,2,7,114@93#0 93@409#0 409@78#0 78@325#0 325@540#0 540@541#0,14
558,558,12.4,219,10,10,537@456#0,0
559,559,26.2,219,12,14,320@39#0,1
560,560,21.5,220,10,9,537@456#0,0
561,561,79.1,125,6,12,515@47#0 47@365#0 365@511#0,10
562,562,39.3,131,13,2,471@631#0 631@640#0 640@520#0 520@516#0 516@23#0,20
563,563,102.3,221,8,13,643@365#0,0
564,564,114.11,205,9,14,456@409#0,0
565,565,103.6,208,8,14,39@571#0,1
566,566,45.3,216,14,10,409@93#0,1
567,567,60.18,222,15,15,581@468#0,0
568,568,3.2,176,1,13,641@471#0,0
569,569,10.3,221,1,9,520@641#0,0
570,570,94.3,169,7,2,448@325#0 325@78#0 78@409#0 409@93#0 93@114#0,15
571,571,64.7,224,15,8,515@470#0,0
572,572,61.4,131,15,2,471@631#0 631@640#0 640@520#0 520@516#0 516@23#0,20
573,573,67.6,219,2,10,34@36#0,2
574,574,17.5,220,10,2,36@34#0,2
575,575,6.4,225,1,2,19@467#0,1
576,576,40.2,225,13,6,470@515#0,0
577,577,48.8,225,14,14,342@499#0,0
578,578,72.12,225,2,2,19@467#0,1
579,579,96.3,225,7,7,341@498#0,0
580,580,109.5,225,8,9,537@456#0,0
581,581,112.7,225,9,12,537@456#0,0
582,582,44.2,119,14,1,461@401#0 401@634#0 634@453#0 453@534#0 534@452#0 452@467#0,27
583,583,117.5,223,9,6,520@641#0,0
584,584,99.4,225,8,1,520@641#0,0
585,585,11.3,164,10,1,456@483#0 483@28#0 28@520#0,10
586,586,63.2,90,15,7,47@365#0 365@511#0 511@419#0 419@514#0 514@649#0,28
587,587,59.5,108,15,14,47@365#0 365@511#0 511@464#0 464@39#0,8
588,588,115.17,170,9,15,520@641#0 641@471#0,13
589,589,77.4,229,6,1,564@572#0,0
590,590,116.14,228,9,2,620@630#0,0
591,591,84.3,230,6,6,432@433#0,0
592,592,56.2,99,15,10,47@365#0 365@511#0 511@464#0 464@650#0 650@460#0 460@462#0 462@455#0 455@456#0,29
593,593,105.5,215,8,2,456@33#0 33@34#0,4
594,594,92.5,231,7,14,342@499#0,0
595,595,51.1,100,14,6,409@538#0 538@456#0 456@483#0 483@28#0 28@520#0 520@641#0,25
596,596,70.11,231,2,14,536@461#0,0
597,597,66.11,232,2,1,467@19#0,1
598,598,104.13,232,8,15,515@470#0,0
599,599,49.6,115,14,15,39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0,25
600,600,68.4,219,2,12,34@33#0 33@537#0 537@456#0,3
601,601,119.9,233,9,8,537@456#0,0
602,602,82.13,233,6,15,581@468#0,0
603,603,62.5,234,15,6,581@468#0,0
604,604,85.2,117,6,7,515@47#0 47@365#0 365@511#0 511@419#0 419@514#0 514@649#0,25
605,605,59.6,130,15,14,47@365#0 365@511#0 511@464#0 464@39#0,8
606,606,34.2,134,13,10,365@511#0 511@464#0 464@650#0 650@460#0 460@462#0 462@455#0 455@456#0,16
607,607,115.18,180,9,15,520@641#0 641@471#0,13
608,608,57.3,204,15,12,47@365#0 365@511#0,7
609,609,38.9,235,13,15,515@470#0,0
610,610,60.19,235,15,15,581@468#0,0
611,611,74.4,172,2,7,114@93#0 93@409#0 409@78#0 78@325#0 325@540#0 540@541#0,14
612,612,56.3,148,15,10,47@365#0 365@511#0 511@464#0 464@650#0 650@460#0 460@462#0 462@455#0 455@456#0,29
613,613,44.3,178,14,1,461@401#0 401@634#0 634@453#0 453@534#0 534@452#0 452@467#0,27
614,614,114.12,223,9,14,456@409#0,0
615,615,76.9,235,2,9,630@620#0,0
616,616,120.12,237,9,9,537@456#0,0
617,617,49.5,96,14,15,39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0,25
618,618,71.11,136,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
619,619,2.1,190,1,12,520@28#0 28@483#0,12
620,620,83.4,206,6,2,640@520#0 520@516#0 516@23#0,11
621,621,111.11,238,9,10,537@456#0,0
622,622,71.9,111,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
623,623,75.7,225,2,8,34@33#0 33@537#0 537@456#0,3
624,624,110.11,238,9,1,520@641#0,0
625,625,36.4,240,13,13,643@365#0,0
626,626,100.4,240,8,10,537@456#0,0
627,627,69.5,152,2,13,516@642#0 642@520#0 520@641#0 641@471#0,5
628,628,108.5,241,8,8,643@365#0,0
629,629,49.7,134,14,15,39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0,25
630,630,59.7,151,15,14,47@365#0 365@511#0 511@464#0 464@39#0,8
631,631,35.2,240,13,12,465@445#0,0
632,632,87.4,240,6,9,520@641#0,0
633,633,71.13,160,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
634,634,72.13,244,2,2,467@19#0,1
635,635,53.4,233,14,8,409@538#0 538@456#0,26
636,636,0.4,245,1,1,450@574#0,0
637,637,4.2,131,1,14,520@28#0 28@483#0 483@456#0 456@409#0,8
638,638,63.3,135,15,7,47@365#0 365@511#0 511@419#0 419@514#0 514@649#0,28
639,639,116.15,244,9,2,630@620#0,0
640,640,4.1,66,1,14,467@452#0 452@453#1 453@401#0 401@536#0,5
641,641,78.2,160,6,10,640@520#0 520@28#0 28@483#0 483@456#0,8
642,642,18.2,190,10,6,456@483#0 483@28#0 28@520#0 520@641#0,8
643,643,15.6,240,10,14,409@93#0,1
644,644,58.5,247,15,13,470@515#0,0
645,645,60.2,247,15,15,581@468#0,0
646,646,59.4,87,15,14,47@365#0 365@511#0 511@464#0 464@39#0,8
647,647,49.8,153,14,15,39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0,25
648,648,104.14,250,8,15,470@515#0,0
649,649,69.4,122,2,13,516@642#0 642@520#0 520@641#0 641@471#0,5
650,650,59.8,173,15,14,47@365#0 365@511#0 511@464#0 464@39#0,8
651,651,55.5,200,15,1,411@432#0 432@450#0,13
652,652,54.4,237,14,9,409@538#0 538@456#0,26
653,653,82.14,251,6,15,581@468#0,0
654,654,5.5,185,1,15,641@471#0,0
655,655,50.5,250,14,2,536@461#0,0
656,656,80.3,252,6,13,470@515#0,0
657,657,106.3,252,8,6,515@470#0,0
658,658,71.1,123,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
659,659,114.13,242,9,14,456@409#0,0
660,660,66.12,253,2,1,467@19#0,1
661,661,33.4,197,13,1,641@471#0,0
662,662,70.12,252,2,14,536@461#0,0
663,663,48.9,254,14,14,342@499#0,0
664,664,8.1,105,1,7,520@28#0 28@483#0 483@456#0 456@409#0 409@78#0 78@325#0 325@540#0 540@541#0,30
665,665,49.9,172,14,15,39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0,25
666,666,71.14,173,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
667,667,64.8,255,15,8,470@515#0,0
668,668,71.12,148,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
669,669,120.13,256,9,9,537@456#0,0
670,670,85.1,59,6,7,515@47#0 47@365#0 365@511#0 511@419#0 419@514#0 514@649#0,25
671,671,113.6,187,9,13,520@641#0 641@471#0,13
672,672,81.3,125,6,14,640@520#0 520@28#0 28@483#0 483@456#0 456@409#0,17
673,673,115.19,190,9,15,520@641#0 641@471#0,13
674,674,103.7,243,8,14,39@571#0,1
675,675,7.2,258,1,6,564@572#0,0
676,676,112.8,258,9,12,537@456#0,0
677,677,119.1,258,9,8,537@456#0,0
678,678,60.21,259,15,15,581@468#0,0
679,679,111.12,259,9,10,537@456#0,0
680,680,69.6,182,2,13,516@642#0 642@520#0 520@641#0 641@471#0,5
681,681,118.5,182,9,7,456@409#0 409@78#0 78@325#0 325@540#0 540@541#0,17
682,682,107.3,230,8,7,464@39#0 39@320#0 320@448#0,10
683,683,115.2,200,9,15,520@641#0 641@471#0,13
684,684,67.7,255,2,10,34@36#0,2
685,685,110.12,259,9,1,520@641#0,0
686,686,38.1,261,13,15,470@515#0,0
687,687,81.4,166,6,14,640@520#0 520@28#0 28@483#0 483@456#0 456@409#0,17
688,688,71.15,185,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
689,689,116.16,260,9,2,620@630#0,0
690,690,72.14,263,2,2,467@19#0,1
691,691,93.5,115,7,15,543@415#0 415@408#0 408@611#0 611@417#0 417@418#0 418@66#0 66@529#0 529@607#0 607@601#0,18
692,692,71.16,197,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
693,693,21.6,264,10,9,537@456#0,0
694,694,46.3,264,14,12,39@320#0,1
695,695,52.3,264,14,7,342@499#0,0
696,696,76.1,261,2,9,620@630#0,0
697,697,20.5,265,10,8,537@456#0,0
698,698,86.5,265,6,8,515@470#0,0
699,699,93.7,161,7,15,543@415#0 415@408#0 408@611#0 611@417#0 417@418#0 418@66#0 66@529#0 529@607#0 607@601#0,18
700,700,5.6,219,1,15,641@471#0,0
701,701,11.4,219,10,1,456@483#0 483@28#0 28@520#0,10
702,702,104.15,268,8,15,515@470#0,0
703,703,17.6,264,10,2,36@34#0,2
704,704,117.6,267,9,6,520@641#0,0
705,705,82.15,269,6,15,581@468#0,0
706,706,113.7,218,9,13,520@641#0 641@471#0,13
707,707,109.6,270,8,9,537@456#0,0
708,708,93.6,138,7,15,543@415#0 415@408#0 408@611#0 611@417#0 417@418#0 418@66#0 66@529#0 529@607#0 607@601#0,18
709,709,118.6,219,9,7,456@409#0 409@78#0 78@325#0 325@540#0 540@541#0,17
710,710,22.1,227,12,1,483@28#0 28@520#0,12
711,711,93.8,184,7,15,543@415#0 415@408#0 408@611#0 611@417#0 417@418#0 418@66#0 66@529#0 529@607#0 607@601#0,18
712,712,115.21,210,9,15,520@641#0 641@471#0,13
713,713,27.3,240,12,15,511@365#0 365@619#0 619@47#0,9
714,714,97.4,249,7,8,617@615#0 615@614#0 614@613#0,6
715,715,91.3,270,7,13,465@445#0,0
716,716,42.4,272,13,8,643@365#0,0
717,717,60.22,272,15,15,581@468#0,0
718,718,115.22,220,9,15,520@641#0 641@471#0,13
719,719,75.8,258,2,8,34@33#0 33@537#0 537@456#0,3
720,720,105.6,258,8,2,456@33#0 33@34#0,4
721,721,12.5,273,10,10,537@456#0,0
722,722,66.13,274,2,1,19@467#0,1
723,723,70.13,273,2,14,536@461#0,0
724,724,114.14,260,9,14,456@409#0,0
725,725,120.14,276,9,9,537@456#0,0
726,726,73.4,209,2,6,516@642#0 642@520#0 520@641#0,6
727,727,47.4,245,14,13,312@512#0 512@364#0 364@363#0 363@568#0,5
728,728,32.2,277,12,9,537@456#0,0
729,729,92.6,277,7,14,341@498#0,0
730,730,43.3,167,13,9,471@631#0 631@640#0 640@520#0,6
731,731,116.17,276,9,2,630@620#0,0
732,732,25.1,277,12,13,465@445#0,0
733,733,88.2,117,7,1,448@325#0 325@78#0 78@409#0 409@538#0 538@456#0 456@483#0 483@28#0 28@520#0,21
734,734,95.2,154,7,6,448@320#0 320@39#0 39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0 47@515#0,31
735,735,62.6,281,15,6,581@468#0,0
736,736,111.13,281,9,10,537@456#0,0
737,737,95.1,77,7,6,649@514#0 514@419#0 419@511#0 511@365#0 365@619#0 619@47#0 47@515#0,32
738,738,65.5,189,15,9,471@631#0 631@640#0 640@520#0,6
739,739,14.3,193,10,13,456@455#0 455@462#0 462@575#0 575@460#0 460@464#0 464@511#0 511@365#0,22
740,740,43.4,222,13,9,471@631#0 631@640#0 640@520#0,6
741,741,6.5,282,1,2,467@19#0,1
742,742,48.1,282,14,14,342@499#0,0
743,743,72.15,282,2,2,467@19#0,1
744,744,119.11,283,9,8,537@456#0,0
745,745,65.6,225,15,9,471@631#0 631@640#0 640@520#0,6
746,746,55.6,240,15,1,581@395#0 395@578#0 578@576#0 576@433#0 433@574#0,19
747,747,60.23,284,15,15,581@468#0,0
748,748,115.24,240,9,15,520@641#0 641@471#0,13
749,749,88.3,175,7,1,448@325#0 325@78#0 78@409#0 409@538#0 538@456#0 456@483#0 483@28#0 28@520#0,21
750,750,99.5,283,8,1,520@641#0,0
751,751,77.5,286,6,1,564@572#0,0
752,752,104.16,286,8,15,515@470#0,0
753,753,15.7,280,10,14,409@93#0,1
754,754,110.13,281,9,1,520@641#0,0
755,755,38.11,287,13,15,515@470#0,0
756,756,64.9,287,15,8,470@515#0,0
757,757,82.16,287,6,15,581@468#0,0
758,758,33.5,231,13,1,641@471#0,0
759,759,68.5,273,2,12,34@33#0 33@537#0 537@456#0,3
760,760,13.4,288,10,12,537@456#0,0
761,761,90.2,288,7,12,362@363#0,0
762,762,108.6,288,8,8,643@365#0,0
763,763,37.7,258,13,14,513@363#0 363@364#0 364@512#0 512@475#0,5
764,764,73.5,261,2,6,516@642#0 642@520#0 520@641#0,6
765,765,76.11,287,2,9,630@620#0,0
766,766,115.23,230,9,15,520@641#0 641@471#0,13
767,767,112.9,290,9,12,537@456#0,0
768,768,19.3,258,10,7,409@78#0 78@325#0 325@540#0 540@541#0,8
769,769,103.8,277,8,14,39@571#0,1
770,770,98.3,193,7,9,448@325#0 325@78#0 78@409#0 409@538#0 538@456#0,20
771,771,37.6,221,13,14,513@363#0 363@364#0 364@512#0 512@475#0,5
772,772,101.3,292,8,12,650@460#0,0
773,773,45.4,288,14,10,409@93#0,1
774,774,41.3,292,13,7,465@445#0,0
775,775,114.15,279,9,14,456@409#0,0
776,776,102.4,294,8,13,643@365#0,0
777,777,113.8,249,9,13,520@641#0 641@471#0,13
778,778,67.8,291,2,10,36@34#0,2
779,779,9.3,292,1,8,520@641#0,0
780,780,116.18,292,9,2,620@630#0,0
781,781,66.14,295,2,1,19@467#0,1
782,782,94.4,225,7,2,448@325#0 325@78#0 78@409#0 409@93#0 93@114#0,15
783,783,70.14,294,2,14,536@461#0,0
784,784,58.6,296,15,13,470@515#0,0
785,785,60.24,296,15,15,581@468#0,0
786,786,120.15,296,9,9,537@456#0,0
787,787,10.4,294,1,9,520@641#0,0
788,788,61.6,197,15,2,471@631#0 631@640#0 640@520#0 520@516#0 516@23#0,20
789,789,36.5,300,13,13,643@365#0,0
790,790,72.16,300,2,2,19@467#0,1
791,791,96.4,300,7,7,341@498#0,0
792,792,100.5,300,8,10,537@456#0,0
793,793,50.6,300,14,2,536@461#0,0
794,794,87.5,300,6,9,520@641#0,0
795,795,111.14,302,9,10,537@456#0,0
796,796,83.5,258,6,2,640@520#0 520@516#0 516@23#0,11
797,797,57.4,272,15,12,47@365#0 365@511#0,7
798,798,104.17,303,8,15,515@470#0,0
799,799,16.8,166,10,15,456@455#0 455@462#0 462@575#0 575@460#0 460@464#0 464@511#0 511@365#0 365@619#0 619@47#0,24
800,800,5.7,256,1,15,641@471#0,0
801,801,110.14,302,9,1,520@641#0,0
802,802,39.4,174,13,2,471@631#0 631@640#0 640@520#0 520@516#0 516@23#0,20
803,803,16.1,207,10,15,456@455#0 455@462#0 462@575#0 575@460#0 460@464#0 464@511#0 511@365#0 365@619#0 619@47#0,24
804,804,74.5,215,2,7,114@93#0 93@409#0 409@78#0 78@325#0 325@540#0 540@541#0,14
805,805,82.17,305,6,15,581@468#0,0
806,806,16.9,187,10,15,456@455#0 455@462#0 462@575#0 575@460#0 460@464#0 464@511#0 511@365#0 365@619#0 619@47#0,24
807,807,16.11,228,10,15,456@455#0 455@462#0 462@575#0 575@460#0 460@464#0 464@511#0 511@365#0 365@619#0 619@47#0,24
808,808,75.9,290,2,8,34@33#0 33@537#0 537@456#0,3
809,809,53.5,291,14,8,409@538#0 538@456#0,26
810,810,0.5,306,1,1,450@574#0,0
811,811,61.5,164,15,2,471@631#0 631@640#0 640@520#0 520@516#0 516@23#0,20
812,812,79.2,249,6,12,515@47#0 47@365#0 365@511#0,10
813,813,84.4,307,6,6,432@433#0,0
814,814,61.7,230,15,2,471@631#0 631@640#0 640@520#0 520@516#0 516@23#0,20
815,815,98.4,258,7,9,448@325#0 325@78#0 78@409#0 409@538#0 538@456#0,20
816,816,21.7,308,10,9,537@456#0,0
817,817,60.25,309,15,15,581@468#0,0
818,818,119.12,309,9,8,537@456#0,0
819,819,48.11,310,14,14,342@499#0,0
820,820,116.19,309,9,2,630@620#0,0
821,821,114.16,297,9,14,456@409#0,0
822,822,34.3,200,13,10,513@363#0 363@364#0 364@512#0 512@312#0 312@448#0 448@325#0 325@78#0 78@409#0,33
823,823,3.3,265,1,13,641@471#0,0
824,824,17.7,308,10,2,36@34#0,2
825,825,38.12,314,13,15,515@470#0,0
826,826,74.6,258,2,7,114@93#0 93@409#0 409@78#0 78@325#0 325@540#0 540@541#0,14
827,827,54.5,296,14,9,409@538#0 538@456#0,26
828,828,117.7,312,9,6,520@641#0,0
829,829,109.7,315,8,9,537@456#0,0
830,830,120.16,315,9,9,537@456#0,0
831,831,44.4,237,14,1,461@401#0 401@634#0 634@453#0 453@534#0 534@452#0 452@467#0,27
832,832,105.7,300,8,2,456@33#0 33@34#0,4
833,833,70.15,314,2,14,536@461#0,0
834,834,76.12,314,2,9,630@620#0,0
835,835,66.15,316,2,1,19@467#0,1
836,836,63.4,180,15,7,47@365#0 365@511#0 511@419#0 419@514#0 514@649#0,28
837,837,39.5,217,13,2,471@631#0 631@640#0 640@520#0 520@516#0 516@23#0,20
838,838,115.25,250,9,15,520@641#0 641@471#0,13
839,839,89.3,279,7,10,448@325#0 325@78#0 78@409#0,10
840,840,115.26,260,9,15,520@641#0 641@471#0,13
841,841,20.6,318,10,8,537@456#0,0
842,842,86.6,318,6,8,470@515#0,0
843,843,49.11,210,14,15,39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0,25
844,844,115.27,270,9,15,520@641#0 641@471#0,13
845,845,64.1,319,15,8,470@515#0,0
846,846,72.17,319,2,2,467@19#0,1
847,847,1.2,249,1,10,520@28#0 28@483#0 483@456#0,10
848,848,56.4,198,15,10,47@365#0 365@511#0 511@464#0 464@650#0 650@460#0 460@462#0 462@455#0 455@456#0,29
849,849,60.26,321,15,15,581@468#0,0
850,850,104.18,321,8,15,515@470#0,0
851,851,49.1,191,14,15,39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0,25
852,852,51.2,200,14,6,409@538#0 538@456#0 456@483#0 483@28#0 28@520#0 520@641#0,25
853,853,112.1,322,9,12,537@456#0,0
854,854,82.18,323,6,15,581@468#0,0
855,855,59.11,238,15,14,47@365#0 365@511#0 511@464#0 464@39#0,8
856,856,78.3,240,6,10,640@520#0 520@28#0 28@483#0 483@456#0,8
857,857,92.7,324,7,14,342@499#0,0
858,858,55.7,280,15,1,581@395#0 395@578#0 578@576#0 576@433#0 433@574#0,19
859,859,37.8,294,13,14,513@363#0 363@364#0 364@512#0 512@475#0,5
860,860,111.15,324,9,10,537@456#0,0
861,861,59.9,195,15,14,47@365#0 365@511#0 511@464#0 464@39#0,8
862,862,71.17,209,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
863,863,15.8,320,10,14,409@93#0,1
864,864,110.15,324,9,1,520@641#0,0
865,865,34.4,267,13,10,365@511#0 511@464#0 464@650#0 650@460#0 460@462#0 462@455#0 455@456#0,16
866,866,116.2,325,9,2,620@630#0,0
867,867,12.6,328,10,10,537@456#0,0
868,868,24.1,328,12,12,320@39#0,1
869,869,30.1,328,12,7,363@362#0,0
870,870,62.7,328,15,6,581@468#0,0
871,871,69.7,212,2,13,516@642#0 642@520#0 520@641#0 641@471#0,5
872,872,114.17,316,9,14,456@409#0,0
873,873,59.1,216,15,14,47@365#0 365@511#0 511@464#0 464@39#0,8
874,874,103.9,312,8,14,39@571#0,1
875,875,26.3,330,12,14,320@39#0,1
876,876,59.12,259,15,14,47@365#0 365@511#0 511@464#0 464@39#0,8
877,877,49.13,248,14,15,39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0,25
878,878,11.5,273,10,1,456@483#0 483@28#0 28@520#0,10
879,879,60.27,333,15,15,581@468#0,0
880,880,67.9,328,2,10,34@36#0,2
881,881,56.5,247,15,10,47@365#0 365@511#0 511@464#0 464@650#0 650@460#0 460@462#0 462@455#0 455@456#0,29
882,882,80.4,335,6,13,470@515#0,0
883,883,106.4,335,8,6,515@470#0,0
884,884,119.13,335,9,8,537@456#0,0
885,885,120.17,335,9,9,537@456#0,0
886,886,85.3,175,6,7,515@47#0 47@365#0 365@511#0 511@419#0 419@514#0 514@649#0,25
887,887,108.7,336,8,8,643@365#0,0
888,888,49.12,229,14,15,39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0,25
889,889,70.16,335,2,14,536@461#0,0
890,890,66.16,337,2,1,19@467#0,1
891,891,4.3,199,1,14,520@28#0 28@483#0 483@456#0 456@409#0,8
892,892,107.4,307,8,7,464@39#0 39@320#0 320@448#0,10
893,893,75.1,322,2,8,34@33#0 33@537#0 537@456#0,3
894,894,6.6,338,1,2,467@19#0,1
895,895,40.3,338,13,6,515@470#0,0
896,896,48.12,338,14,14,342@499#0,0
897,897,72.18,338,2,2,19@467#0,1
898,898,104.19,339,8,15,470@515#0,0
899,899,81.5,207,6,14,640@520#0 520@28#0 28@483#0 483@456#0 456@409#0,17
900,900,71.19,234,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
901,901,97.5,311,7,8,617@615#0 615@614#0 614@613#0,6
902,902,38.13,340,13,15,515@470#0,0
903,903,42.5,340,13,8,643@365#0,0
904,904,99.6,338,8,1,520@641#0,0
905,905,82.19,341,6,15,581@468#0,0
906,906,71.18,222,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
907,907,69.8,243,2,13,516@642#0 642@520#0 520@641#0 641@471#0,5
908,908,76.13,340,2,9,630@620#0,0
909,909,118.8,291,9,7,456@409#0 409@78#0 78@325#0 325@540#0 540@541#0,17
910,910,116.21,341,9,2,620@630#0,0
911,911,77.6,343,6,1,564@572#0,0
912,912,113.9,280,9,13,520@641#0 641@471#0,13
913,913,115.28,280,9,15,520@641#0 641@471#0,13
914,914,18.3,285,10,6,456@483#0 483@28#0 28@520#0 520@641#0,8
915,915,71.2,246,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
916,916,68.6,328,2,12,34@33#0 33@537#0 537@456#0,3
917,917,111.16,345,9,10,537@456#0,0
918,918,58.7,346,15,13,515@470#0,0
919,919,60.28,346,15,15,581@468#0,0
920,920,71.21,259,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
921,921,114.18,335,9,14,456@409#0,0
922,922,110.16,345,9,1,520@641#0,0
923,923,69.9,273,2,13,516@642#0 642@520#0 520@641#0 641@471#0,5
924,924,33.6,287,13,1,641@471#0,0
925,925,71.22,271,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
926,926,115.29,290,9,15,520@641#0 641@471#0,13
927,927,118.7,255,9,7,456@409#0 409@78#0 78@325#0 325@540#0 540@541#0,17
928,928,27.4,320,12,15,511@365#0 365@619#0 619@47#0,9
929,929,50.7,350,14,2,536@461#0,0
930,930,64.11,351,15,8,470@515#0,0
931,931,46.4,352,14,12,39@320#0,1
932,932,52.4,352,14,7,341@498#0,0
933,933,5.8,291,1,15,641@471#0,0
934,934,21.8,352,10,9,537@456#0,0
935,935,115.3,300,9,15,520@641#0 641@471#0,13
936,936,112.11,354,9,12,537@456#0,0
937,937,120.18,355,9,9,537@456#0,0
938,938,72.19,357,2,2,467@19#0,1
939,939,104.2,357,8,15,515@470#0,0
940,940,28.2,343,12,2,456@33#0 33@34#0,4
941,941,17.8,352,10,2,34@36#0,2
942,942,70.17,356,2,14,536@461#0,0
943,943,117.8,356,9,6,520@641#0,0
944,944,60.29,358,15,15,581@468#0,0
945,945,66.17,358,2,1,19@467#0,1
946,946,116.22,357,9,2,630@620#0,0
947,947,82.2,359,6,15,581@468#0,0
948,948,13.5,360,10,12,537@456#0,0
949,949,36.6,360,13,13,643@365#0,0
950,950,100.6,360,8,10,537@456#0,0
951,951,109.8,360,8,9,537@456#0,0
952,952,105.8,344,8,2,456@33#0 33@34#0,4
953,953,53.6,349,14,8,409@538#0 538@456#0,26
954,954,35.3,360,13,12,465@445#0,0
955,955,119.14,361,9,8,537@456#0,0
956,956,87.6,360,6,9,520@641#0,0
957,957,91.4,360,7,13,465@445#0,0
958,958,55.8,320,15,1,581@395#0 395@578#0 578@576#0 576@433#0 433@574#0,19
959,959,103.1,347,8,14,39@571#0,1
960,960,93.9,207,7,15,543@415#0 415@408#0 408@611#0 611@417#0 417@418#0 418@66#0 66@529#0 529@607#0 607@601#0,18
961,961,114.19,353,9,14,456@409#0,0
